-0.04173421863563445 -0.008306141488878219 -0.03687453091438998 0.033940633440886284
-0.041900341465412015 -0.2028804287443175 -0.03619571824557226 0.31476500486177356
-0.045957950040298366 -0.007262073569194449 -0.029900418148336785 0.010890447541480386
-0.046103191511682254 -0.20194273636536725 -0.029682609197507176 0.29399149984022255
-0.0501420462389896 -0.006410447441392436 -0.023802779200702725 -0.007903142379355799
-0.05027025518781745 -0.20118308927974704 -0.02396084204828984 0.2771757034084144
-0.05429391697341239 -0.005727641086785001 -0.01841732798012155 -0.022967124975716846
-0.05440846979514809 -0.2005806944908225 -0.018876670479635888 0.2638484978889369
-0.05842008368496454 -0.005194464155760081 -0.01359970052185715 -0.034728044412984826
-0.05852397296807974 0.19011984358450942 -0.014294261410116848 -0.33167060233878415
-0.05472157609638955 -0.004795755051089423 -0.02092767345689253 -0.04352944334930925
-0.05481749119741134 0.1906199418667265 -0.021798262323878718 -0.34274108866290703
-0.05100509236007681 -0.004185215476823767 -0.02865308409713686 -0.057010954837415806
-0.05108879666961329 -0.19888486224818486 -0.029793303193885175 0.22649578323876035
-0.055066493914576985 -0.0033500712685334832 -0.02526338752910997 -0.07543417470328434
-0.05513349533994765 -0.19810090991111104 -0.026772071023175657 0.2091722191907131
-0.05909551353816987 -0.0026065842892801783 -0.022588626639361394 -0.0918342346787403
-0.05914764522395548 -0.19739760627111758 -0.0244253113329362 0.19363726646667073
-0.06309559734937784 -0.39216179507894383 -0.020552566003602786 0.47851607985996203
-0.0709388332509567 -0.1967558026942416 -0.010982244406403545 0.17942696587291562
-0.07487394930484154 -0.0014784308874900565 -0.007393705088945232 -0.11670014270915358
-0.07490351792259134 -0.19649366760813072 -0.009727707943128303 0.17364098726220678
-0.07883339127475396 -0.0012338537063062427 -0.0062548881978841675 -0.12209477690154019
-0.07885806834888008 -0.19626563567185856 -0.008696783735914971 0.16860824816330078
-0.08278338106231725 -0.0010202878400802362 -0.005324618772648955 -0.12680552044486726
-0.08280378681911886 -0.19606555658839725 -0.0078607291815463 0.16419280478636822
-0.0867250979508868 -0.0008319650924507871 -0.004576873085818935 -0.1309595653147682
-0.08674173725273582 -0.19588805577840057 -0.0071960643921143 0.16027591023796833
-0.09065949836830382 -0.3909062498952871 -0.003990546187354933 0.4506800027533412
-0.09847762336620956 -0.19572808719098267 0.0050230538677118915 0.15674187230849213
-0.10239218511002922 -0.0006784123999536429 0.008157891313881734 -0.13435217727478943
-0.10240575335802829 -0.19591626015861152 0.005470847768385944 0.1608932428772335
-0.10632407856120052 -0.0008730563125737278 0.008688712625930614 -0.1300587634242918
-0.106341539687452 -0.19611838823478128 0.006087537357444778 0.16535262905113657
